2020-04-09;Amplefield Ltd                ;        ;SGD ;000.031;000.027;000.028;+00.000;0011688900;  000.028;  000.029;CATALIST     ;000.029;00000340918;AOF ;000.000;
2020-04-09;Amplefield Ltd W221218        ;        ;SGD ;000.000;000.000;000.002;+00.000;0000000000;  000.002;  000.007;CATALIST     ;000.000;00000000000;1G7W;000.000;
2020-04-09;AnAn Intl^                    ;        ;SGD ;000.006;000.006;000.006;+00.000;0000000100;  000.002;  000.006;MAINBOARD    ;000.006;00000000001;Y35 ;000.000;
2020-04-09;Anchor Resources              ;        ;SGD ;000.006;000.005;000.006;+00.001;0002701900;  000.005;  000.006;CATALIST     ;000.005;00000013517;43E ;000.000;
2020-04-09;Anchun Intl^                  ;        ;SGD ;000.000;000.000;000.205;+00.000;0000000000;  000.210;  000.250;MAINBOARD    ;000.000;00000000000;BTX ;000.000;
2020-04-09;AnnAik                        ;        ;SGD ;000.000;000.000;000.051;+00.000;0000000000;  000.055;  000.069;CATALIST     ;000.000;00000000000;A52 ;000.000;
2020-04-09;AnnAik W241009                ;        ;SGD ;000.000;000.000;000.002;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;VAIW;000.000;
2020-04-09;Annica                        ;        ;SGD ;000.000;000.000;000.001;+00.000;0000000000;  000.000;  000.001;CATALIST     ;000.000;00000000000;5AL ;000.000;
2020-04-09;Aoxin Q & M                   ;        ;SGD ;000.000;000.000;000.164;+00.000;0000000000;  000.127;  000.160;CATALIST     ;000.000;00000000000;1D4 ;000.000;
2020-04-09;Arion Ent                     ;        ;SGD ;000.000;000.000;000.007;+00.000;0000000000;  000.007;  000.009;CATALIST     ;000.000;00000000000;YYB ;000.000;
2020-04-09;Arion Ent W200505             ;        ;SGD ;000.000;000.000;000.001;+00.000;0000000000;  000.000;  000.001;CATALIST     ;000.000;00000000000;8I9W;000.000;
2020-04-09;Artivision Tech               ;        ;SGD ;000.003;000.003;000.003;+00.000;0000039200;  000.003;  000.004;CATALIST     ;000.003;00000000118;5NK ;000.000;
2020-04-09;Ascendas Reit                 ;        ;SGD ;002.850;002.780;002.790;+00.020;0018830800;  002.790;  002.800;MAINBOARD    ;002.830;00052953347;A17U;000.000;
2020-04-09;Ascendas-iTrust               ;        ;SGD ;001.180;001.130;001.180;+00.070;0003890800;  001.160;  001.180;MAINBOARD    ;001.130;00004488116;CY6U;000.000;
2020-04-09;Ascott Trust                  ;        ;SGD ;000.880;000.785;000.855;+00.075;0018092300;  000.850;  000.855;MAINBOARD    ;000.795;00015108038;HMN ;000.000;
2020-04-09;Asia Enterprises              ;        ;SGD ;000.000;000.000;000.110;+00.000;0000000000;  000.101;  000.130;MAINBOARD    ;000.000;00000000000;A55 ;000.000;
2020-04-09;Asia Fashion^                 ;SUSP    ;SGD ;000.000;000.000;000.064;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;BQI ;000.000;
2020-04-09;Asia Vets                     ;        ;SGD ;000.000;000.000;000.063;+00.000;0000000000;  000.063;  000.093;CATALIST     ;000.000;00000000000;5RE ;000.000;
2020-04-09;AsiaMedic                     ;        ;SGD ;000.008;000.007;000.007;+00.000;0003350000;  000.007;  000.008;CATALIST     ;000.008;00000023600;505 ;000.000;
2020-04-09;AsiaPhos                      ;        ;SGD ;000.025;000.022;000.022;+00.000;0021335200;  000.021;  000.022;CATALIST     ;000.022;00000501978;5WV ;000.000;
2020-04-09;Asian Healthcare              ;        ;SGD ;000.000;000.000;000.180;+00.000;0000000000;  000.159;  000.174;CATALIST     ;000.000;00000000000;1J3 ;000.000;
2020-04-09;Asian Micro                   ;        ;SGD ;000.004;000.003;000.004;+00.000;0000120100;  000.003;  000.004;CATALIST     ;000.003;00000000380;585 ;000.000;
2020-04-09;Asian Pay Tv Tr               ;        ;SGD ;000.134;000.130;000.131;+00.005;0003188800;  000.131;  000.132;MAINBOARD    ;000.130;00000419107;S7OU;000.000;
2020-04-09;Asiatic                       ;        ;SGD ;000.000;000.000;000.005;+00.000;0000000000;  000.005;  000.007;CATALIST     ;000.000;00000000000;5CR ;000.000;
2020-04-09;Asiatravel.com                ;SUSP    ;SGD ;000.000;000.000;000.027;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;5AM ;000.000;
2020-04-09;Aspen                         ;        ;SGD ;000.000;000.000;000.082;+00.000;0000000000;  000.052;  000.078;CATALIST     ;000.000;00000000000;1F3 ;000.000;
2020-04-09;Aspial                        ;        ;SGD ;000.156;000.136;000.140;-00.016;0000020100;  000.140;  000.155;MAINBOARD    ;000.156;00000002827;A30 ;000.000;
